doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,MonomerA_1,MonomerB_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2,MonomerA_2,MonomerB_2
10.1039/C6RA01031H,PTTDPPTVT,*c1ccc(/C=C/c2ccc(-c3cc4sc(C5=C6C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c7cc8sc(*)cc8s7)=C6C(=O)N5CC(CCCCCCCCCC)CCCCCCCCCCCC)cc4s3)s2)s1,1,0.0,1,0.0,0.437,-3.4,-4.75,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cc2sc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6sc(*)cc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)cc2s1,PTTDPPSVS,*c1cc2sc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6sc(-c7ccc(/C=C/c8ccc(*)[se]8)[se]7)cc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)cc2s1,1,0.0,1,0.0,0.067,-3.44,-4.89,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cc2sc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6sc(*)cc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)cc2s1
10.1039/C6RA17241E,PTD-8-TVT,*c1ccc(/C=C/c2ccc(-c3cnc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ncc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)s2)s1,1,0.0,1,0.0011,0.029,-3.56,-5.37,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PTD-10-TVT,*c1ccc(/C=C/c2ccc(-c3cnc(C4=C5C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c6ncc(*)s6)=C5C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)s3)s2)s1,1,0.0,1,0.0097,0.17,-3.64,-5.4,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1
10.1039/C6RA17241E,PTD-8-TVT,*c1ccc(/C=C/c2ccc(-c3cnc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ncc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)s2)s1,1,0.0,1,0.0011,0.029,-3.56,-5.37,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PTD-8-SVS,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(-c5ccc(/C=C/c6ccc(*)[se]6)[se]5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.0024,0.023,-5.38,-3.57,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1039/C6RA17241E,PTD-8-TVT,*c1ccc(/C=C/c2ccc(-c3cnc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ncc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)s2)s1,1,0.0,1,0.0011,0.029,-3.56,-5.37,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PTD-10-SVS ,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(-c5ccc(/C=C/c6ccc(*)[se]6)[se]5)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1,1,0.0,1,0.0038,0.031,-3.56,-5.36,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1
10.1039/C6RA17241E,PTD-10-TVT,*c1ccc(/C=C/c2ccc(-c3cnc(C4=C5C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c6ncc(*)s6)=C5C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)s3)s2)s1,1,0.0,1,0.0097,0.17,-3.64,-5.4,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1,PTD-8-SVS,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(-c5ccc(/C=C/c6ccc(*)[se]6)[se]5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.0024,0.023,-5.38,-3.57,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1039/C6RA17241E,PTD-10-TVT,*c1ccc(/C=C/c2ccc(-c3cnc(C4=C5C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c6ncc(*)s6)=C5C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)s3)s2)s1,1,0.0,1,0.0097,0.17,-3.64,-5.4,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1,PTD-10-SVS ,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(-c5ccc(/C=C/c6ccc(*)[se]6)[se]5)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1,1,0.0,1,0.0038,0.031,-3.56,-5.36,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1
10.1039/C6RA17241E,PTD-8-SVS,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(-c5ccc(/C=C/c6ccc(*)[se]6)[se]5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.0024,0.023,-5.38,-3.57,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PTD-10-SVS ,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(-c5ccc(/C=C/c6ccc(*)[se]6)[se]5)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1,1,0.0,1,0.0038,0.031,-3.56,-5.36,*c1ccc(/C=C/c2ccc(*)[se]2)[se]1,*c1cnc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ncc(*)s4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)s1
10.1039/C6RA18573H,5btdpp-dte,*c1ccc2sc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6cc(-c7ccc(/C=C/c8ccc(*)s8)s7)ccc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)cc2c1,0,0.0,1,0.0,0.016,-3.3,-4.9,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1ccc2sc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6cc(*)ccc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)cc2c1,6btdpp-dte,*c1ccc2cc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6ccc(-c7ccc(/C=C/c8ccc(*)s8)s7)cc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)sc2c1,1,0.0,1,0.0,0.8,-3.32,-4.88,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1ccc2cc(C3=C4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c5cc6ccc(*)cc6s5)=C4C(=O)N3CC(CCCCCCCCCC)CCCCCCCCCCCC)sc2c1
10.1039/C6TC03000A,PAIID-BTz,*c1ccc2c(n1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2nc(-c3ccc(*)c4nsnc34)ccc21,1,0.0,0,1.0,0.0,-3.4,-5.5,*c1ccc(*)c2nsnc12,*c1ccc2c(n1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2nc(*)ccc21,PAIID-Se,*c1ccc2c(n1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2nc(-c3ccc(*)[se]3)ccc21,1,0.0,0,0.5,0.2,-3.3,-5.3,*c1ccc(*)[se]1,*c1ccc2c(n1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2nc(*)ccc21
10.1039/C6TC03299K,DPP-PyP,*c1ccc(-c2ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)cn2)cc1,1,0.0,0,0.0,0.15,-3.5,-5.2,*c1ccc(-c2ccc(*)cn2)cc1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,DPP-PyT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5ccc(-c6ccc(*)s6)nc5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,0.3,-3.5,-5.1,*c1ccc(-c2ccc(*)s2)nc1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1039/C6TC03299K,DPP-PyP,*c1ccc(-c2ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)cn2)cc1,1,0.0,0,0.0,0.15,-3.5,-5.2,*c1ccc(-c2ccc(*)cn2)cc1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,DPP-TzT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cnc(-c6ccc(*)s6)s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,1.13,-3.7,-5.1,*c1ccc(-c2ncc(*)s2)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1039/C6TC03299K,DPP-PyT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5ccc(-c6ccc(*)s6)nc5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,0.3,-3.5,-5.1,*c1ccc(-c2ccc(*)s2)nc1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,DPP-TzT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cnc(-c6ccc(*)s6)s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,1.13,-3.7,-5.1,*c1ccc(-c2ncc(*)s2)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1039/C6TC03693G,TIIG-TVT-OD,*c1ccc(/C=C/c2ccc(-c3cc4c(s3)/C(=C3\C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c5cc(*)sc53)C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s2)s1,1,0.0,1,0.03,0.59,-3.53,-4.98,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1cc2c(s1)/C(=C1\C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(*)sc31)C(=O)N2CC(CCCCCCCC)CCCCCCCCCC,PTIIG-TT,*c1cc2c(s1)/C(=C1\C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc5sc(*)cc5s4)sc31)C(=O)N2CC(CCCCCCCC)CCCCCCCCCC,1,0.0,1,0.059,0.32,-3.46,-4.84,*c1cc2sc(*)cc2s1,*c1cc2c(s1)/C(=C1\C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(*)sc31)C(=O)N2CC(CCCCCCCC)CCCCCCCCCC
10.1039/c1jm13428k,NIDT-BT,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2ccc(*)c4nsnc24)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.02,-3.5,-4.9,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1ccc(*)c2nsnc12,NIDT-2FBT,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2c(F)c(F)c(*)c4nsnc24)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.07,-3.4,-4.9,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1c(F)c(F)c(*)c2nsnc12
10.1039/c1jm13428k,NIDT-BT,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2ccc(*)c4nsnc24)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.02,-3.5,-4.9,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1ccc(*)c2nsnc12,NIIDT-TPD,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2sc(*)c4c2C(=O)N(CCCCCCCC)C4=O)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.01,-3.4,-5.1,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1sc(*)c2c1C(=O)N(CCCCCCCC)C2=O
10.1039/c1jm13428k,NIDT-BT,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2ccc(*)c4nsnc24)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.02,-3.5,-4.9,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1ccc(*)c2nsnc12,NIIDT-2TPD,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2sc(-c4sc(*)c5c4C(=O)N(CC(CC)CCCC)C5=O)c4c2C(=O)N(CC(CC)CCCC)C4=O)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,1,0.0,0.001,-3.5,-5.1,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1sc(-c2sc(*)c3c2C(=O)N(CC(CC)CCCC)C3=O)c2c1C(=O)N(CC(CC)CCCC)C2=O
10.1039/c1jm13428k,NIDT-2FBT,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2c(F)c(F)c(*)c4nsnc24)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.07,-3.4,-4.9,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1c(F)c(F)c(*)c2nsnc12,NIIDT-TPD,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2sc(*)c4c2C(=O)N(CCCCCCCC)C4=O)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.01,-3.4,-5.1,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1sc(*)c2c1C(=O)N(CCCCCCCC)C2=O
10.1039/c1jm13428k,NIDT-2FBT,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2c(F)c(F)c(*)c4nsnc24)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.07,-3.4,-4.9,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1c(F)c(F)c(*)c2nsnc12,NIIDT-2TPD,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2sc(-c4sc(*)c5c4C(=O)N(CC(CC)CCCC)C5=O)c4c2C(=O)N(CC(CC)CCCC)C4=O)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,1,0.0,0.001,-3.5,-5.1,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1sc(-c2sc(*)c3c2C(=O)N(CC(CC)CCCC)C3=O)c2c1C(=O)N(CC(CC)CCCC)C2=O
10.1039/c1jm13428k,NIIDT-TPD,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2sc(*)c4c2C(=O)N(CCCCCCCC)C4=O)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,0,0.0,0.01,-3.4,-5.1,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1sc(*)c2c1C(=O)N(CCCCCCCC)C2=O,NIIDT-2TPD,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(-c2sc(-c4sc(*)c5c4C(=O)N(CC(CC)CCCC)C5=O)c4c2C(=O)N(CC(CC)CCCC)C4=O)cc1n3CC(CCCCCCCC)CCCCCCCCCC,1,0.0,1,0.0,0.001,-3.5,-5.1,*c1cc2c(s1)c1cc3c(cc1n2CC(CCCCCCCC)CCCCCCCCCC)c1sc(*)cc1n3CC(CCCCCCCC)CCCCCCCCCC,*c1sc(-c2sc(*)c3c2C(=O)N(CC(CC)CCCC)C3=O)c2c1C(=O)N(CC(CC)CCCC)C2=O
10.1039/c2cc37266e,PPzDPDP-BT,*c1ccc(C2=c3nc4c(nc3N(CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O)=C(c2ccc(-c3ccc(-c5ccc(*)s5)s3)cc2)C(=O)N4CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)cc1,1,0.0,1,0.0062,0.066,-4.31,-5.59,*c1ccc(-c2ccc(*)s2)s1,*c1ccc(C2=c3nc4c(nc3N(CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)cc1,PPzDPDP-TT,*c1ccc(C2=c3nc4c(nc3N(CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O)=C(c2ccc(-c3cc5sc(*)cc5s3)cc2)C(=O)N4CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)cc1,1,0.0,1,0.021,0.053,-4.17,-5.49,*c1cc2sc(*)cc2s1,*c1ccc(C2=c3nc4c(nc3N(CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)cc1
10.1039/c2jm14989c,PDPP-FPF,*c1ccc(-c2ccc(C3=C4C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c5ccc(*)o5)=C4C(=O)N3CC(CCCCCCCC)CCCCCCCCCC)o2)cc1,1,0.0,1,0.0,0.04,-3.88,-5.4,*c1ccc(*)cc1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)o4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)o1,PDPP-FNF,*c1ccc2cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)o6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)o3)ccc2c1,1,0.0,1,0.0,0.11,-3.85,-5.34,*c1ccc2cc(*)ccc2c1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)o4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)o1
10.1039/c2jm14989c,PDPP-FPF,*c1ccc(-c2ccc(C3=C4C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c5ccc(*)o5)=C4C(=O)N3CC(CCCCCCCC)CCCCCCCCCC)o2)cc1,1,0.0,1,0.0,0.04,-3.88,-5.4,*c1ccc(*)cc1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)o4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)o1,PDPP-FAF,*c1ccc2cc3cc(-c4ccc(C5=C6C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c7ccc(*)o7)=C6C(=O)N5CC(CCCCCCCC)CCCCCCCCCC)o4)ccc3cc2c1,1,0.0,1,0.0,0.07,-3.8,-5.33,*c1ccc2cc3cc(*)ccc3cc2c1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)o4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)o1
10.1039/c2jm14989c,PDPP-FNF,*c1ccc2cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)o6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)o3)ccc2c1,1,0.0,1,0.0,0.11,-3.85,-5.34,*c1ccc2cc(*)ccc2c1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)o4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)o1,PDPP-FAF,*c1ccc2cc3cc(-c4ccc(C5=C6C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c7ccc(*)o7)=C6C(=O)N5CC(CCCCCCCC)CCCCCCCCCC)o4)ccc3cc2c1,1,0.0,1,0.0,0.07,-3.8,-5.33,*c1ccc2cc3cc(*)ccc3cc2c1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)o4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)o1
10.1039/c2jm31189e,PDPPDTT ,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6sc7cc(*)sc7c6s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.015,0.23,-3.53,-5.17,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,*c1cc2sc3cc(*)sc3c2s1,PSeDPPDTT ,*c1cc2sc3cc(-c4ccc(C5=C6C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c7ccc(*)[se]7)=C6C(=O)N5CC(CCCCCCCC)CCCCCCCCCC)[se]4)sc3c2s1,1,0.0,0,0.01,0.13,-3.59,-5.09,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)[se]4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)[se]1,*c1cc2sc3cc(*)sc3c2s1
10.1039/c2jm31755a,ID-2T,*c1ccc(-c2ccc(-c3ccc(*)c4c3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C4=O)s2)s1,1,0.0,0,0.0,0.0053,-2.98,-5.42,*c1ccc(*)c2c1C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O,*c1ccc(-c2ccc(*)s2)s1,TPD-2T,*c1ccc(-c2ccc(-c3sc(*)c4c3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C4=O)s2)s1,1,0.0,0,0.0,0.00016,-3.09,-5.43,*c1sc(*)c2c1C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O,*c1ccc(-c2ccc(*)s2)s1
